segment_id,rrowner1,yardname,passenger,tracks,miles,geometry,annual_estimate
1471,ISRR,FALSE,FALSE,1,0.37041542,"MULTILINESTRING ((-87.34735174099995 38.333706885000026, -87.34440705099996 38.33855059900003))",520
1922,NS,FALSE,FALSE,0,0.12925107,"MULTILINESTRING ((-87.32407364999995 37.928540148000025, -87.32381170099995 37.928398669000046, -87.32355547199995 37.92817789900005, -87.32339128899997 37.92794233300003, -87.32328421399995 37.927678213000036, -87.32328421399995 37.927189233000036, -87.32330127899996 37.92690198400004))",1144
1937,NS,FALSE,FALSE,0,0.39123521,"MULTILINESTRING ((-87.32222545199994 37.927536549000024, -87.32148664299996 37.92630617400005, -87.32081706199995 37.92493325200007, -87.32015310799994 37.92356033100003, -87.31952091599999 37.92228713500003))",1144
2406,CSXT,FALSE,FALSE,0,0.76931104,"MULTILINESTRING ((-87.37946474899996 39.270143344000076, -87.37928975899996 39.269182829000044, -87.37931173999993 39.26208415100007, -87.37940360199997 39.25900188500003))",208
2592,NS,FALSE,FALSE,0,0.79689888,"MULTILINESTRING ((-85.71322279899994 40.56053650200005, -85.71277732599998 40.560506470000064, -85.71242194999996 40.56053650200005, -85.71201651799998 40.56066163500003, -85.71167115099996 40.56084683200004, -85.71135081199998 40.56115716100004, -85.71118063199998 40.561422443000026, -85.71113410099997 40.56163540000006, -85.71108644999998 40.56464837900006, -85.71103967199997 40.565057703000036, -85.71113322999997 40.56543194000005, -85.71108645099997 40.566133636000075, -85.71089933099995 40.56650787400008, -85.71062037999997 40.56678984100006, -85.71009238099998 40.56704584100004, -85.70955441299998 40.56715109400005, -85.70899010099998 40.56718740100007, -85.70534530199996 40.56715201500003))",624
3017,ISRR,FALSE,FALSE,1,1.68359066,"MULTILINESTRING ((-87.34410179899999 38.33108960000004, -87.34357999899999 38.33144, -87.34333999899997 38.33162, -87.3429 38.33195, -87.34207999899996 38.33273, -87.34095 38.33396, -87.34083 38.33409000100005, -87.34007 38.33484, -87.33976 38.33509, -87.33945999899998 38.3353, -87.33889 38.33565, -87.33472 38.33768000100008, -87.33411999899994 38.33791, -87.33348999899994 38.33807, -87.33283 38.33816, -87.33038 38.33821, -87.3281 38.33819, -87.31658368999996 38.33825991800006, -87.31656999899997 38.33826))",520
3138,AMTK,FALSE,FALSE,0,0.05901218,"MULTILINESTRING ((-86.07134179999997 39.717018600000074, -86.07024180099995 39.71691860000004))",2184
3142,AMTK,FALSE,FALSE,0,0.32048045,"MULTILINESTRING ((-86.07644179999994 39.72021860000007, -86.07605680099994 39.71952260000006, -86.07224879999995 39.71697860000006))",2184
3149,CSXT,FALSE,FALSE,0,0.16933104,"MULTILINESTRING ((-86.25877685099994 39.90349373500004, -86.25559382799997 39.90361261500004))",2184
3262,NS,FALSE,FALSE,1,0.56290327,"MULTILINESTRING ((-87.29949039999997 38.14865231600004, -87.29963174299996 38.14822828500007, -87.29970264599996 38.14429994400007, -87.29943189999995 38.14360960000005, -87.29816176799994 38.14159925200005, -87.29747620099994 38.14097710100003))",520
3453,USG,FALSE,FALSE,0,0.0270753,"MULTILINESTRING ((-86.86992230099997 38.83393109100007, -86.86964891399998 38.83426024400006))",208
3685,EVWR,FALSE,FALSE,1,0.07179887,"MULTILINESTRING ((-87.72749026699995 37.90648521800006, -87.72742843699996 37.907525098000065))",1040
3702,PVTX,FALSE,FALSE,1,0.27713275,"MULTILINESTRING ((-87.56077510499995 38.30755868000006, -87.55829356099997 38.30538655600003, -87.55809553199998 38.30517615000008, -87.55798413999997 38.30500287600006, -87.55792225599998 38.30485435400004, -87.55782324199998 38.30437784800006))",1040
3884,USG,FALSE,FALSE,0,0.19448709,"MULTILINESTRING ((-86.87219691899998 38.83157547800005, -86.87201604699999 38.83186234000004, -86.87195061099999 38.83215977200007, -86.87197440399996 38.83241556400003, -86.87208148199994 38.83265351000006, -86.87227778499994 38.83284981600008, -86.87380064099995 38.833658832000026))",208
4062,NS,FALSE,FALSE,0,0.30482316,"MULTILINESTRING ((-85.70412941199999 40.56719568800003, -85.70363207499997 40.56713939900004, -85.703322744 40.567115605000026, -85.70250420899998 40.56712274500006, -85.70125023299994 40.567108467000025, -85.69995342699997 40.56710608800006, -85.69894215599999 40.56710608800006, -85.69834370099994 40.56711090400006))",624
4074,NS,FALSE,FALSE,0,0.13540119,"MULTILINESTRING ((-85.69773269999996 40.56705824800008, -85.69741929999998 40.56698235600004, -85.69727415399996 40.566918110000074, -85.69705286499999 40.56681103400007, -85.69689819899997 40.56669682000006, -85.69674353399995 40.56656595000004, -85.69663883899995 40.56643745900004, -85.69654365799994 40.56629944900004, -85.69647465499997 40.566147165000075, -85.69644372099998 40.56604722700007, -85.69642230799997 40.56589732200007, -85.69640327099995 40.56557609400005))",624
4498,CSXT,FALSE,FALSE,0,0.15521673,"MULTILINESTRING ((-87.43043284299995 38.88498290000007, -87.42999021099996 38.88481541700003, -87.42954757899997 38.884552229000064, -87.42929635499996 38.88426511800003, -87.42910494699998 38.88389426400005, -87.42906905799998 38.883631077000075, -87.42906905799998 38.88321237200006))",208
6131,USG,FALSE,FALSE,0,0.03267941,"MULTILINESTRING ((-86.87574748199995 38.830397864000076, -86.87516694999994 38.83053295000008))",208
6408,NS,FALSE,FALSE,1,4.37824993,"MULTILINESTRING ((-87.38427370399995 40.27395885100003, -87.38192093399994 40.27413265100006, -87.38103383899994 40.27419818200008, -87.38019699899996 40.27426, -87.37113121199997 40.27491672200006, -87.370589 40.274956, -87.36963038399995 40.27500717700008, -87.369334 40.27502300100008, -87.36828300099995 40.275032, -87.36827762099995 40.27503182500004, -87.36675441199998 40.274982383000065, -87.366681 40.27498, -87.35410996499996 40.27446084800005, -87.35182972499996 40.274366679000025, -87.33754971299999 40.27377695200005, -87.329439 40.273442001000035, -87.32941648199994 40.273441372000036, -87.328364 40.273412001000054, -87.32824604199999 40.273414702000025, -87.327404 40.273433999000076, -87.32698214799996 40.273473144000036, -87.326391 40.273527999000066, -87.32609297 40.273577782000075, -87.32548700099994 40.273679, -87.31865207199996 40.275080109000044, -87.31533080399998 40.27576094500006, -87.31509590599995 40.275809098000025, -87.311867 40.276471, -87.31170539599998 40.27650961100005, -87.31026400099995 40.276854, -87.31024040499994 40.27686136300008, -87.30919826999997 40.27718656800005, -87.30857199899998 40.277382, -87.30782836899994 40.277673443000026, -87.307161 40.277934999000024, -87.30708803899995 40.27796920800006, -87.30586 40.278545001000055, -87.30550213799995 40.27873821700007, -87.304908 40.279059, -87.30436890399994 40.279384736000054, -87.304198 40.279488, -87.30333845899997 40.28004309800008))",260
6654,CSXT,FALSE,TRUE,1,4.34437246,"MULTILINESTRING ((-86.87247705199997 40.72848320500003, -86.87205324899998 40.71774947600005, -86.871548 40.704953, -86.87132723399998 40.69958887900003, -86.87085349799997 40.688078209000025, -86.87059919499995 40.68189921000004, -86.870201 40.67222399900004, -86.86996729999998 40.66679882400007, -86.86991364599999 40.66555329200003))",260
6699,NS,FALSE,FALSE,1,1.13270727,"MULTILINESTRING ((-85.46443273599994 41.08557418600003, -85.46788235199995 41.08557690600003, -85.46995243999999 41.08557853800005, -85.474344 41.085582, -85.48612718599998 41.085632633000046))",3588
6913,NS,FALSE,FALSE,1,0.18698702,"MULTILINESTRING ((-87.56909862799995 38.343476913000075, -87.569072 38.34341199900007, -87.56898114499995 38.34325174800006, -87.568945 38.343188001000044, -87.568768 38.34298399900007, -87.56874847599994 38.342967240000064, -87.568443 38.34270500100007, -87.56836505899997 38.342658234000055, -87.56812799899996 38.342516, -87.56810699499994 38.34250706500006, -87.56781820199996 38.342384227000025, -87.567773 38.342365, -87.56741300099998 38.34226799900006, -87.56732517399996 38.342255167000076, -87.56701876099999 38.34221039300007, -87.566975 38.34220399900005, -87.56635079399996 38.34220163900005))",1040
7221,NS,FALSE,FALSE,1,1.03332592,"MULTILINESTRING ((-85.79055837399994 40.91439359000003, -85.79053 40.91269, -85.79030999899999 40.89942))",3588
246,USG,FALSE,FALSE,0,0.06218356,"MULTILINESTRING ((-86.86902178799994 38.83520108400006, -86.86845555099995 38.83598627300006))",208
538,TPW,FALSE,FALSE,1,0.1332426,"MULTILINESTRING ((-86.87488737199999 40.75295233600008, -86.87464786599998 40.752919500000075, -86.87441029199994 40.75287121200006, -86.87420941599999 40.752780432000066, -86.87400467699996 40.75262977400007, -86.87374392499999 40.75231687300004, -86.87351793999994 40.75201169600007, -86.87343681699997 40.75182434000004, -86.87338900899994 40.75158041700007))",468
870,NS,FALSE,FALSE,1,5.84905314,"MULTILINESTRING ((-86.50450991899999 40.28266096900006, -86.503058 40.282674, -86.50252001899997 40.28268135600007, -86.501522 40.282695, -86.50133012399994 40.28270299400003, -86.500346 40.282744001000026, -86.50000069299995 40.28277721000006, -86.49948300099999 40.282827, -86.49911290599994 40.28288771200005, -86.498593 40.282973, -86.49822680399996 40.28305898000008, -86.49777099899995 40.283166, -86.49749619499994 40.283250215000066, -86.49696499899994 40.283413, -86.49661238599998 40.283546312000055, -86.496354 40.283644, -86.495741 40.283916, -86.49570706399999 40.283933613000045, -86.49425023599997 40.28468972300004, -86.494084 40.284776, -86.493427 40.285083, -86.49324236299998 40.28515597900008, -86.49271218599995 40.285365531000025, -86.492711 40.285366, -86.491888 40.285626001000026, -86.49166280199995 40.28568139300006, -86.491018 40.285840001000054, -86.49079792499998 40.28587796200003, -86.49023902999994 40.28597436800004, -86.49016000099994 40.285988, -86.48932699899996 40.286074, -86.48930019399995 40.28607503500007, -86.488369 40.286111, -86.48718998599998 40.286117485000034, -86.48086006799997 40.286152300000026, -86.47976004599997 40.28615834800007, -86.47821998199998 40.28616681800003, -86.475430067 40.286182164000024, -86.47273992699996 40.28619696000004, -86.47047005199994 40.286209444000065, -86.46036002799997 40.286265050000054, -86.44616001699995 40.28634314800007, -86.43749994899997 40.286390779000044, -86.43668997399999 40.286395234000054, -86.42671857099998 40.28645007600005, -86.42602249099997 40.28645390400004, -86.41322996899999 40.28652426300005, -86.39479997599994 40.286625627000035))",2184
898,USG,FALSE,FALSE,0,0.05372992,"MULTILINESTRING ((-86.87672897899995 38.83026621800008, -86.87574748199995 38.830397864000076))",208
966,NS,FALSE,FALSE,1,0.76140475,"MULTILINESTRING ((-85.65778527099997 40.57791549800004, -85.65779879999997 40.577209786000026, -85.65781681799996 40.57626993800005, -85.65785208799997 40.574430232000054, -85.65791286099994 40.571260247000055, -85.65797096799997 40.568229443000064, -85.657982 40.567654, -85.65798298699997 40.567319861000044, -85.65798400099999 40.566977, -85.657978271 40.56688191200004))",624
995,USG,FALSE,FALSE,0,0.22989779,"MULTILINESTRING ((-85.45696826999995 38.83260279700005, -85.45464423899995 38.829809354000076))",1404
1013,NS,FALSE,FALSE,0,0.02630272,"MULTILINESTRING ((-87.28913754199993 38.04471037700006, -87.28865561799995 38.044696696000074))",1144
3011,ISRR,FALSE,FALSE,1,0.53063441,"MULTILINESTRING ((-87.35155633499994 38.32676301400005, -87.348908 38.331147, -87.34804764299997 38.33256219900005, -87.34787280999996 38.33284978000006, -87.34735174099995 38.333706885000026))",520
3489,NS,FALSE,FALSE,0,0.40173353,"MULTILINESTRING ((-85.36103996599996 40.30223479600005, -85.36104558499994 40.30264006600004, -85.36102060199994 40.302943447000075, -85.36100989299996 40.303082645000075, -85.36093970099995 40.303794104000076, -85.360909957 40.304185526000026, -85.36083381399999 40.305069495000055, -85.36073744699996 40.30606054100008, -85.36071721999997 40.30629134800006, -85.36071484099995 40.30646861800005, -85.36071840999995 40.306560227000034, -85.36072435899996 40.30666492300003, -85.36073863599995 40.30685052200005, -85.36075020699997 40.30702243500008, -85.36075734599996 40.30710381400007, -85.36074878199997 40.307297978000065, -85.36072308199994 40.30768202200005, -85.36068881799997 40.308046080000054))",5096
3508,CSXT,FALSE,FALSE,0,0.47956755,"MULTILINESTRING ((-86.92052975199994 40.03470335600008, -86.91984128699994 40.03449362400005, -86.91951301299997 40.03433860600006, -86.91921665399997 40.034096961000046, -86.91905251699995 40.03388266800005, -86.91786252199995 40.03167593500007, -86.91778045299998 40.03146620500007, -86.91774853799996 40.031229117000066, -86.91780780999994 40.02857100600005))",2184
3703,PVTX,FALSE,FALSE,1,0.02220557,"MULTILINESTRING ((-87.55782324199998 38.30437784800006, -87.55783561799996 38.30405605200008))",1040
4064,NS,FALSE,FALSE,0,0.02564902,"MULTILINESTRING ((-85.70461683199994 40.56719318300003, -85.70457433999997 40.56719412800004, -85.70412941199999 40.56719568800003))",624
4065,NS,FALSE,FALSE,0,0.15529285,"MULTILINESTRING ((-85.70349882299996 40.56706325600004, -85.70332512199997 40.56705136100004, -85.70317521699997 40.567032324000024, -85.70298961899994 40.566958560000046, -85.70282781599997 40.56687290000008, -85.70259462799999 40.56675630600006, -85.70178799199994 40.56628041400006, -85.70119788499994 40.565913978000026, -85.70107647499998 40.565835797000034))",624
4497,CSXT,FALSE,FALSE,0,0.1235669,"MULTILINESTRING ((-87.43258294799995 38.88473576800004, -87.43221533399998 38.884947010000076, -87.43170092399998 38.88507860500005, -87.43117454999998 38.88512645600008, -87.43075584499996 38.885054678000074, -87.43043284299995 38.88498290000007))",208
6132,USG,FALSE,FALSE,0,0.27594821,"MULTILINESTRING ((-86.88570803699997 38.84639250600003, -86.88529062899994 38.84520872200005, -86.88512379999997 38.84462169900007, -86.88504609499995 38.844414922000055, -86.88494075499995 38.84424186500007, -86.88477898599996 38.84411771600003, -86.88459579999994 38.84404970000003, -86.88429743799998 38.84394089800003, -86.88305218699998 38.84364745500005, -86.88286779999999 38.84359470100003))",208
6146,CSXT,FALSE,FALSE,1,0.23273901,"MULTILINESTRING ((-86.24731054999995 39.90670735100008, -86.24587171899998 39.90352114700005))",2184
6274,NS,FALSE,FALSE,1,0.65515535,"MULTILINESTRING ((-87.56515028699994 38.34219710200006, -87.55863219199995 38.34217245900004, -87.55382981799994 38.34215131000008, -87.55308983299994 38.34214805100004))",1040
247,USG,FALSE,FALSE,0,0.78426647,"MULTILINESTRING ((-86.88084379999998 38.84105570000003, -86.87653624899997 38.83863635300003, -86.87524961299994 38.837872650000065, -86.87479063999996 38.83759425300008, -86.87450472099994 38.837447533000045, -86.87370339599994 38.836981034000075, -86.87243933399998 38.83621356700007, -86.87143485599995 38.83561539500005, -86.87080282499994 38.83526175900005, -86.87039651999999 38.83504732000006, -86.87011059999998 38.83479902200003, -86.87000149999994 38.83461844300007, -86.86993878399994 38.83431974800004, -86.86992230099997 38.83393109100007))",208
252,USG,FALSE,FALSE,0,0.02963471,"MULTILINESTRING ((-86.87022153099997 38.83357082400005, -86.86992230099997 38.83393109100007))",208
890,TPW,FALSE,FALSE,1,0.02358895,"MULTILINESTRING ((-86.87533644499996 40.75296787600007, -86.87488737199999 40.75295233600008))",468
895,USG,FALSE,FALSE,0,0.47476417,"MULTILINESTRING ((-86.88642979999997 38.838737700000024, -86.88622879999997 38.840774700000054, -86.88576279999995 38.84198870000006, -86.88523679999997 38.84269870000003, -86.88504891899998 38.84284392700005, -86.88468171999995 38.84294720300005, -86.88431451899999 38.84295294100008, -86.88390715699995 38.84288982800007, -86.88327029299995 38.84278081600007, -86.88289161799997 38.84272344200008, -86.88257605599995 38.84257426600004, -86.88236376899994 38.84237919100008, -86.88226677499995 38.842118275000075))",208
896,USG,FALSE,FALSE,0,0.4226323,"MULTILINESTRING ((-86.87760788099996 38.83560316200004, -86.87753842899997 38.835194596000065, -86.877461096 38.83470383200006, -86.87737788099997 38.83423194100004, -86.87748786499998 38.83369553500006, -86.877603863 38.83335051300003, -86.87782039499996 38.832543877000035, -86.87810830999996 38.831708684000034, -86.87824869799994 38.83140887400003, -86.87825107799995 38.83128276200006, -86.87820586799995 38.831116200000054, -86.87815351999996 38.83099484600007, -86.878089274 38.83089253000003, -86.87800599299999 38.83077831600008, -86.87791795299995 38.83067837900006, -86.87783229299998 38.830590338000036, -86.87749916799999 38.830433294000045, -86.87720649399995 38.830338116000064, -86.87700899899994 38.83029528600008, -86.87672897899995 38.83026621800008))",208
932,FC,FALSE,FALSE,1,5.23126616,"MULTILINESTRING ((-86.1997 41.15089, -86.198449999 41.14831, -86.19748999899997 41.14642, -86.19606000099998 41.14348999900005, -86.19521 41.14178, -86.19316999899996 41.13745, -86.19293999899998 41.13685, -86.19275 41.13624999900003, -86.1924 41.13474, -86.19228 41.13396, -86.19224 41.13325, -86.19237999899997 41.131199999000046, -86.19248 41.13059, -86.19265 41.1299, -86.19338 41.127510001000076, -86.19442 41.12426, -86.19497 41.1224, -86.19617 41.11862, -86.19668000099995 41.11680000100006, -86.19862000099994 41.11040999900007, -86.20066 41.10389, -86.20120000099996 41.10201, -86.20227 41.09854, -86.20254 41.0976, -86.20399 41.09307, -86.20478 41.09038000100003, -86.2052 41.0891, -86.20666 41.08429, -86.20876154999996 41.07744901500007))",832
1079,LIRC,FALSE,FALSE,1,1.50667813,"MULTILINESTRING ((-86.11122631699999 39.63573980900003, -86.11026058899995 39.633245901000066, -86.10631413699997 39.62305452600003, -86.10541399899995 39.62072999900005, -86.10374800999995 39.61647295200004, -86.10342589699997 39.61564986500008, -86.10310251399994 39.61482353500003))",2184
1816,CSXT,FALSE,FALSE,0,0.24607428,"MULTILINESTRING ((-86.91476671199996 40.03740705900003, -86.91476347199995 40.03604350200004, -86.91457521699994 40.03570641600004, -86.91425150399994 40.035410057000036, -86.91377732899997 40.03510914000003, -86.91321196599995 40.034954121000055, -86.91254173899995 40.034954121000055))",2184
1932,NS,FALSE,FALSE,0,0.37627373,"MULTILINESTRING ((-87.32380046399999 37.923028361000036, -87.32398689899998 37.92249737900005, -87.32450541199995 37.921072491000075, -87.32451350399998 37.92069995700007, -87.32449609499997 37.92043883000008, -87.324415 37.920222601000035, -87.32417403899996 37.91982518300006, -87.32385198399999 37.91951183100008, -87.323560392 37.919250703000046, -87.32327750499996 37.91905921000006, -87.32291628099995 37.91890688700005, -87.32206836699999 37.918574473000035))",1144
1933,NS,FALSE,FALSE,0,0.1866019,"MULTILINESTRING ((-87.326383 37.91971060000003, -87.324847 37.91940660000006, -87.324303 37.91921460000003, -87.324095 37.91910260000003, -87.32368225 37.91895911300003, -87.32316725399994 37.918846220000034))",1144
3658,NS,FALSE,FALSE,1,0.05026938,"MULTILINESTRING ((-87.28972436799995 38.04455074800006, -87.28946680099995 38.04465495000005, -87.28937184399996 38.04470068300003, -87.288926743 38.04491505300007))",1144
4493,NS,FALSE,FALSE,0,0.55820533,"MULTILINESTRING ((-87.29949039999997 38.14865231600004, -87.29953203599996 38.14821117900004, -87.29960230499995 38.14431798100003, -87.29934227799998 38.14365496900007, -87.29808449299998 38.141664164000076, -87.29747620099994 38.14097710100003))",520
6196,NS,FALSE,FALSE,0,0.06530867,"MULTILINESTRING ((-85.38951326499995 40.08950564600008, -85.38953824899994 40.08969124400005, -85.38965920499999 40.090445534000025))",5096
6668,CSXT,FALSE,FALSE,2,1.02620993,"MULTILINESTRING ((-85.17351372399997 41.354420799000025, -85.173751 41.354459, -85.17602836299994 41.35487887200003, -85.17660400099999 41.354985, -85.177897 41.35518500100005, -85.17952968399999 41.35548174000007, -85.181897 41.355912, -85.18226372599997 41.35596342800005, -85.183064802 41.356075764000025, -85.18353 41.356141001000026, -85.18393284099994 41.35616874600004, -85.18493291999994 41.35623762600005, -85.185432 41.356272, -85.18609008499999 41.356273517000034, -85.19063900099997 41.356284, -85.19132899899995 41.356248, -85.192878 41.35624, -85.19298075499995 41.356242045000045))",3588
16,INRD,FALSE,FALSE,1,0.25516905,"MULTILINESTRING ((-87.56918120699999 39.020446280000044, -87.56794006599995 39.02045748000006, -87.56738513699997 39.02046248700003, -87.56443961999997 39.02048906300007))",208
236,USG,FALSE,FALSE,0,0.05219431,"MULTILINESTRING ((-86.87793799399998 38.82934739600006, -86.87773616299995 38.82965045200007, -86.87739450099997 38.82996788400004))",208
254,USG,FALSE,FALSE,0,0.08508586,"MULTILINESTRING ((-86.87447781099996 38.831741814000054, -86.87417635699995 38.83141482900004, -86.87371735699998 38.83120827800008, -86.87318818699998 38.831165025000075))",208
298,LIRC,FALSE,FALSE,1,5.52685667,"MULTILINESTRING ((-86.05544787099996 39.49235382400008, -86.05504916299998 39.49132022400005, -86.05486788699994 39.49085029100007, -86.05301681899994 39.48605162600006, -86.05299418699997 39.485992957000065, -86.05291278399994 39.48578193000003, -86.05281564599994 39.485530108000034, -86.05206578699995 39.48358619500004, -86.051928 39.483229, -86.051713 39.482679, -86.05167921799995 39.48260575000006, -86.051517 39.482254, -86.05118091999998 39.481619513000055, -86.051178 39.481614, -86.050856 39.481109, -86.05058896099996 39.480733626000074, -86.05029399899996 39.480319001000055, -86.04987109299998 39.47977468900007, -86.04976800099996 39.479642, -86.049321 39.479118, -86.04930021799998 39.47909604100005, -86.04870300099998 39.478465, -86.04814449499997 39.47793759900003, -86.047895 39.477702, -86.04738929899997 39.477272603000074, -86.04734544499996 39.47723536500007, -86.04721899899994 39.477128, -86.046443 39.476537, -86.04589733199998 39.47615825100007, -86.045714 39.476031, -86.045581412 39.47594292800005, -86.040390243 39.47249468700005, -86.03509048799998 39.46897431900004, -86.03275011199997 39.467419722000045, -86.031169891 39.46637005800005, -86.02770683099999 39.46406971600004, -86.025842 39.462831, -86.02560093299996 39.46266887400003, -86.02355959399995 39.46129599500006, -86.02306 39.46096, -86.02279842599995 39.46076237500006, -86.022426 39.460481, -86.02207431999994 39.460190553000075, -86.021777 39.459945, -86.021174 39.459399, -86.02109679199998 39.45932283900004, -86.020657 39.458889, -86.02020703199997 39.458405534000065, -86.02015999899999 39.458355, -86.019626 39.457724, -86.01954021699999 39.45761165600004, -86.019148 39.45709799900004, -86.01885231699998 39.456670716000076, -86.018793 39.456585, -86.01865665899999 39.456364902000075, -86.01829 39.45577300100007, -86.01797117099994 39.45522995700003, -86.01594447999997 39.45177801400007, -86.01546417299994 39.45095993700005, -86.01396999899998 39.448415, -86.01377073899994 39.448074459000054, -86.01112462899994 39.443552184000055, -86.010160236 39.44190401100008, -86.00842333599996 39.43893560200007, -86.00589426599998 39.43461335500007, -86.00518755999997 39.43340557600004, -86.00425367999998 39.43180954800005, -86.00324124599996 39.43007927000008, -86.00211357699999 39.428152056000044, -86.00108725599995 39.42639804500004))",1404
700,CSXT,FALSE,FALSE,1,1.01892879,"MULTILINESTRING ((-86.06871706099997 39.72051995500004, -86.06355999899995 39.71717999900005, -86.05674942099995 39.71277607500008, -86.05657006499996 39.712644760000046, -86.05406616399995 39.71102814200003))",2184
867,NS,FALSE,FALSE,1,6.93799859,"MULTILINESTRING ((-86.50450991899999 40.28266096900006, -86.50338 40.28281000100003, -86.50293999899998 40.282920001000036, -86.50252 40.28306, -86.50185 40.28334999900005, -86.50154000099997 40.28351, -86.50134000099996 40.28365, -86.50083 40.28402, -86.50000000099999 40.28472, -86.49919 40.285389999000074, -86.49789999899997 40.28646000100008, -86.49736 40.28688, -86.4971 40.28704, -86.49637999899994 40.28740000100004, -86.49566000099998 40.28772, -86.49379 40.28847, -86.49113000099999 40.28953000100006, -86.487219999 40.2911, -86.48092000099996 40.29365, -86.47484 40.29605999900008, -86.46508 40.29998999900005, -86.45939999899997 40.30224, -86.44038 40.309870001000036, -86.43750597899998 40.31103, -86.41810597699998 40.318790001000025, -86.40838000099995 40.32268999900003, -86.40791000099995 40.32289, -86.40721999899995 40.32322000100004, -86.40102919999998 40.32647909900004, -86.39455000099997 40.329889999000045, -86.39382 40.33028, -86.39297 40.33073, -86.39160000099997 40.33146, -86.390607489 40.33198181000006))",2184
993,USG,FALSE,FALSE,0,0.20809454,"MULTILINESTRING ((-85.45696826999995 38.83260279700005, -85.45670967199999 38.83236036100004, -85.45639181199994 38.83219335000007, -85.45609011399995 38.83207482500006, -85.45566221599995 38.83199693900008, -85.45336944799999 38.83195630100005))",1404
1191,NS,TRUE,FALSE,1,0.96615154,"MULTILINESTRING ((-85.71175123699999 40.56026621500007, -85.71297999899997 40.56043, -85.71337796299997 40.56042138000004, -85.72982542199998 40.56268878700007))",624
1550,NS,FALSE,FALSE,0,0.27933616,"MULTILINESTRING ((-87.32662139999996 37.91680670100004, -87.32571985399994 37.91652664600008, -87.32532539899995 37.91643870000007, -87.32401965799994 37.91609272200003, -87.32374139999996 37.916054700000075, -87.32324648299993 37.915954654000075, -87.32271739999999 37.91584670000003, -87.32201340099994 37.915878699000075, -87.32171359999995 37.915949399000056))",1144
2028,CSXT,FALSE,FALSE,1,0.16969616,"MULTILINESTRING ((-87.41487349999994 39.20282429900004, -87.41474 39.202720001000046, -87.41425 39.20241999900003, -87.41358000099996 39.20211, -87.41322999899995 39.20198, -87.41259000099996 39.201830001000076, -87.41208709999995 39.20175049900007))",208
2392,CSXT,FALSE,FALSE,0,0.9238538,"MULTILINESTRING ((-87.30337335699994 38.662582987000064, -87.30267950299998 38.66229933000005, -87.29992174099993 38.66176021900003, -87.29816962799998 38.66156323600006, -87.29683221799996 38.66148029500005, -87.29605465299994 38.66148029400006, -87.29388583999997 38.661552990000075, -87.28866798799999 38.66196960000008, -87.28711765799994 38.66214717100007, -87.28655177999997 38.662266714000054))",208
2398,CSXT,FALSE,FALSE,0,0.87136488,"MULTILINESTRING ((-87.43894824099993 38.87314094000004, -87.43810116199995 38.874220543000035, -87.43500474699994 38.880058047000034, -87.43258294799995 38.88473576800004))",208
2935,CSXT,FALSE,FALSE,0,0.04743028,"MULTILINESTRING ((-86.25559382799997 39.90361261500004, -86.25531743199997 39.90362450300006, -86.25470222599995 39.90364530700003))",2184
3157,USG,FALSE,FALSE,0,0.54608043,"MULTILINESTRING ((-86.86964891399998 38.83426024400006, -86.86977577499994 38.834046605000026, -86.86981998599998 38.833829526000045, -86.86981339599998 38.83365534600006, -86.86977953799999 38.833425860000034, -86.86957638399997 38.832857784000055, -86.86910612299994 38.83164639200004, -86.86891506899997 38.831076316000065, -86.86869704299994 38.83048535300003, -86.86851344399997 38.83006077700003, -86.86837574299994 38.82975095300003, -86.86800280599994 38.82943539000007, -86.86775609299997 38.829194416000064, -86.86733445599998 38.828995088000056, -86.86699085399994 38.82884578900007, -86.86624585299995 38.828834475000065, -86.86574021799998 38.82894749800005, -86.86518699199996 38.82914380600005, -86.86485032699994 38.82932335900006))",208
3167,USG,FALSE,FALSE,0,0.06105514,"MULTILINESTRING ((-86.87219691899998 38.83157547800005, -86.87259280599994 38.83135171500004, -86.87291410599994 38.831231229000025, -86.87318818699998 38.831165025000075))",208
3662,NS,FALSE,FALSE,0,0.0526789,"MULTILINESTRING ((-87.31613000099998 37.92248, -87.31632 37.92216, -87.31659 37.92181))",1144
4068,NS,FALSE,FALSE,0,0.02928564,"MULTILINESTRING ((-85.70404609899998 40.56713940100008, -85.70380101599994 40.56709894900007, -85.70349882299996 40.56706325600004))",624
5071,XXXX,FALSE,FALSE,0,0.58870752,"MULTILINESTRING ((-85.21363 40.04355, -85.20609169999994 40.03728610100006))",5096
606,NS,FALSE,FALSE,1,3.01628116,"MULTILINESTRING ((-87.45809730499997 41.33305097600004, -87.45508662699996 41.30881314000004, -87.454895 41.307167406000076, -87.45481609599994 41.306209274000025, -87.45482000099997 41.30529, -87.45486 41.30457, -87.45496263299998 41.303785762000075, -87.45506408199998 41.30309816000005, -87.45528952499996 41.30202730700006, -87.45772000099998 41.29242, -87.45836682199996 41.28969557700003))",4732
1030,CFE,FALSE,FALSE,1,4.45316223,"MULTILINESTRING ((-85.29683356599998 41.10340542800003, -85.29437617499997 41.10280725900003, -85.292814 41.102426999000045, -85.246063 41.091, -85.23763608299998 41.08894660300007, -85.23643519699993 41.08865398200004, -85.22432929799999 41.08570412200004, -85.22399538799993 41.085622758000056, -85.21741112899997 41.08401836400003, -85.21565326299998 41.08359002200007))",3588
